skillid,skillname,category,reviewer,star,title,date,content
B01DL8NNUQ,Seinfeld Fan Trivia,Movies & TV,Chairman,5.0 out of 5 stars,This is awesome,"Reviewed in the United States on July 28, 2016",Awesome
B01DL8NNUQ,Seinfeld Fan Trivia,Movies & TV,Alex,4.0 out of 5 stars,Well done,"Reviewed in the United States on March 31, 2016",Nicely done
B01DL8NNUQ,Seinfeld Fan Trivia,Movies & TV,Sharnia Tisdale,5.0 out of 5 stars,Love it,"Reviewed in the United States on December 16, 2016",but not as smart as I thought
B01DL8NNUQ,Seinfeld Fan Trivia,Movies & TV,Rebecca Rollins,5.0 out of 5 stars,It is awesome,"Reviewed in the United States on September 17, 2018",It is for the fans😋😋😋😋😋😋😋
B01DL8NNUQ,Seinfeld Fan Trivia,Movies & TV,Max Alfredo Gomez Arauz,5.0 out of 5 stars,yes,"Reviewed in the United States on November 17, 2016",yed
B07VSDX4D2,ben 10 facts,Movies & TV,Jaquelynn Reuland,2.0 out of 5 stars,bad,"Reviewed in the United States on August 8, 2020",when i tell her to open this all it does is try to open the ben ten tv show
B076Z4XS4M,Movie Facts,Movies & TV,Tallone1969,3.0 out of 5 stars,Alexa suggested to ask for more movies that we want,"Reviewed in the United States on December 9, 2017","Needs more movies added like Pulp Fiction, Casino, What about Bob?, Forrest Gump, Cold Mountain, Aliens, Wizard Of Oz, Scent of A Woman, A Christmas Story, etc.*Note to other frustrated Customers.....Alexa says to ask for more movies by being specific like my above comment. The more users that ask for specific movies...the more likely they will be added."
B076Z4XS4M,Movie Facts,Movies & TV,Heather K.,5.0 out of 5 stars,THIS SKILL IS AMAZING!!!,"Reviewed in the United States on November 11, 2017","This skill is wonderful! I love it in every way! It works perfectly! I am sure that with more wonderful reviews, this skill won't  stop getting better! Have Fun!"
B076Z4XS4M,Movie Facts,Movies & TV,Guy The_Guy,3.0 out of 5 stars,Add Godfather I & II facts,"Reviewed in the United States on May 27, 2019",Add Godfather I & II facts
B076Z4XS4M,Movie Facts,Movies & TV,Roland,4.0 out of 5 stars,Jaws,"Reviewed in the United States on January 7, 2018",Like that
B076Z4XS4M,Movie Facts,Movies & TV,Jennifer H.,4.0 out of 5 stars,Neat movie triv,"Reviewed in the United States on November 12, 2017",Will review it once they add more movies.
B076Z4XS4M,Movie Facts,Movies & TV,CJ,3.0 out of 5 stars,Hoping to see it get more reviews,"Reviewed in the United States on July 2, 2018",Please add facts about new movies coming out
B07YQBZ3RQ,FRIENDS Trivia,Movies & TV,Amazon Customer,2.0 out of 5 stars,the way it dounds,"Reviewed in the United States on September 24, 2021",makes me feel like i am in class does not sounds fun after awhile
B07C3F39MD,Game of Thrones Sound FX - Dracarys!!!,Movies & TV,George Sanchez,5.0 out of 5 stars,great work around,"Reviewed in the United States on May 13, 2019","i think that the 3 words draw car is, has to be the smartest work around for a fictional language"
B07C3F39MD,Game of Thrones Sound FX - Dracarys!!!,Movies & TV,RG,5.0 out of 5 stars,"Fun, pronunciation is key","Reviewed in the United States on March 25, 2019",Love it!!!
B07C3F39MD,Game of Thrones Sound FX - Dracarys!!!,Movies & TV,Mrs. Victoria N. Gibson,5.0 out of 5 stars,Put a smile on my face,"Reviewed in the United States on July 9, 2018","Like they say, the pronunciation is as good as they could get it but they did well with the response."
B07C3F39MD,Game of Thrones Sound FX - Dracarys!!!,Movies & TV,Me,5.0 out of 5 stars,flawless,"Reviewed in the United States on May 19, 2019",thanks for the fun clip! works great.
B07C3F39MD,Game of Thrones Sound FX - Dracarys!!!,Movies & TV,Rebagogo,5.0 out of 5 stars,FTE,"Reviewed in the United States on April 19, 2019",For the effort.  Thanks!
B07C3F39MD,Game of Thrones Sound FX - Dracarys!!!,Movies & TV,HB,2.0 out of 5 stars,stopped working,"Reviewed in the United States on November 3, 2019",was cool but stoped working
B07C3F39MD,Game of Thrones Sound FX - Dracarys!!!,Movies & TV,donna,5.0 out of 5 stars,love dragons💓,"Reviewed in the United States on May 31, 2019",How FUN!
B07N76WHCG,RFK's U.S. Trivia,Movies & TV,Amazon Customer,5.0 out of 5 stars,amazing,"Reviewed in the United States on July 29, 2019",what an impressive skill
B079B2M292,The Magicians Trivia,Movies & TV,Joe Loftus,5.0 out of 5 stars,Any Magicians fan will love this,"Reviewed in the United States on April 15, 2018","I was bored one night and i remember seeing a commercial for it during an episode. I thought it would be basic and boring, but it was actually quite fun. I definitely recommend this and good job with it!"
B079B2M292,The Magicians Trivia,Movies & TV,regina,5.0 out of 5 stars,magicians real cast in the game....WOW,"Reviewed in the United States on March 29, 2018",Lots of fun.  Now I have to have a netflix magicians marithon to get my skills sharpened. Thank you cast for doing this.  Watch your show every week.
B079B2M292,The Magicians Trivia,Movies & TV,Amazon Customer,5.0 out of 5 stars,This is so much fun.: -) The actors play their characters perfectly ...,"Reviewed in the United States on April 7, 2018",This is so much fun. :-) The actors play their characters perfectly as they grill us with questions. Love it.
B079B2M292,The Magicians Trivia,Movies & TV,Wendy Wood,5.0 out of 5 stars,Loved it!,"Reviewed in the United States on March 31, 2018",Loved all the main characters voices asking the trivia questions! I recommend trying the hedge witch trivia too
B079B2M292,The Magicians Trivia,Movies & TV,SN,5.0 out of 5 stars,Good times,"Reviewed in the United States on July 10, 2018",Love it!!!!
B079B2M292,The Magicians Trivia,Movies & TV,Christy Lynn,5.0 out of 5 stars,so fun!,"Reviewed in the United States on March 24, 2018",Wish there was more. Felt like a personal conversation.
B079B2M292,The Magicians Trivia,Movies & TV,Max,5.0 out of 5 stars,fun! Also the fact that the actual actors from ...,"Reviewed in the United States on March 15, 2018",Try failing and going down the hedge witch path! fun!Also the fact that the actual actors from the show recorded this makes me feel like i'm at Brakebills.
B079B2M292,The Magicians Trivia,Movies & TV,Gourmetnell66,1.0 out of 5 stars,i never heard it!!,"Reviewed in the United States on June 10, 2021",I a die hard Fan seen at Comic Con and i want to here their voices so bad!! The app wont open Alexia says shes having trouble playing it right now!!!!!!Please Please Please Fix !!!!!!
B01EUIQR90,Horror Trivia,Movies & TV,Danielle,1.0 out of 5 stars,Boring,"Reviewed in the United States on July 21, 2016",Doesn't open quiz only facts.
B01EUIQR90,Horror Trivia,Movies & TV,George P. Gesouras,3.0 out of 5 stars,Informative,"Reviewed in the United States on July 30, 2016",The facts are interesting and informative for horror movies
B01EUIQR90,Horror Trivia,Movies & TV,Amazon Customer,1.0 out of 5 stars,Not trivia,"Reviewed in the United States on May 7, 2016",It's not trivia. It only gives you facts
B0762XVXR1,HP Wizard Spell Book,Movies & TV,Ronald Keith Rinker,5.0 out of 5 stars,Fun,"Reviewed in the United States on December 10, 2017",Enjoying it
B0762XVXR1,HP Wizard Spell Book,Movies & TV,Izabela Zacarias,1.0 out of 5 stars,Stupid,"Reviewed in the United States on November 28, 2017","Sorry ,I don't know that"
B07KVXZ77L,Amitabh Bachchan facts,Movies & TV,Seema rani,5.0 out of 5 stars,great,"Reviewed in the United States on August 20, 2021",he is great
B074DJZL9J,The Office Quote Game,Movies & TV,Kris De Sha,2.0 out of 5 stars,Fun but....,"Reviewed in the United States on October 19, 2017",This needs to be a game it would be su much better.
B074DJZL9J,The Office Quote Game,Movies & TV,Amazon Customer,1.0 out of 5 stars,👎👎👎,"Reviewed in the United States on August 3, 2020",This skill REALLY needs improvements. I wish this were actuall voices from the show and not a voice of some expressionless girl. I don't recommend. a million of 👎 for sure. I'm disabling this. One star. Tell me if you fix this and I will give you the five stars fo sho.
B074DJZL9J,The Office Quote Game,Movies & TV,Book Nerd,1.0 out of 5 stars,It doesn't use the actual sound clips from the show!,"Reviewed in the United States on June 23, 2019",Everyone loves The Office.Not everyone loves this app because - It doesn't use the actual sound clips from the show!It's not funny to listen to Alexa saying what should be funny Michael quotes in her robot voice. I'm disabling.
B074DJZL9J,The Office Quote Game,Movies & TV,Christy Rudrow,1.0 out of 5 stars,Needs Improvement,"Reviewed in the United States on June 20, 2020","Make it a game, buzz in with your team name, tell alexa who said it, she keeps score. And for crying out loud, USE CLIPS FROM THE SHOW."
B074DJZL9J,The Office Quote Game,Movies & TV,Alli,1.0 out of 5 stars,not what i thiught it was,"Reviewed in the United States on October 17, 2019","i thiught they would have me guess who said the quote, but it just gives a random quote"
B074DJZL9J,The Office Quote Game,Movies & TV,Kate R,5.0 out of 5 stars,duh!,"Reviewed in the United States on December 25, 2018",you make it a game with shot glasses and guessing who said the quote.
B074DJZL9J,The Office Quote Game,Movies & TV,Ian,1.0 out of 5 stars,i want a game,"Reviewed in the United States on January 3, 2019",not a game
B074DJZL9J,The Office Quote Game,Movies & TV,Ann Rambone,2.0 out of 5 stars,Not that fun,"Reviewed in the United States on February 25, 2018",It is just Alexa saying lines from the show.
B074DJZL9J,The Office Quote Game,Movies & TV,P. Smith,5.0 out of 5 stars,Perfect,"Reviewed in the United States on August 11, 2017",Perfect
B074DJZL9J,The Office Quote Game,Movies & TV,Amazon Customer,1.0 out of 5 stars,This is not a game.,"Reviewed in the United States on September 17, 2018",Title is game. This is not a game.
B07467XBZ9,Forrest Gump,Movies & TV,Glen A. Reichman,3.0 out of 5 stars,Not enough quotes,"Reviewed in the United States on February 16, 2022",the same quotes repeatedly play each day. simply not enough
B081PGCSMJ,Anime fact,Movies & TV,Robert key,5.0 out of 5 stars,good app,"Reviewed in the United States on January 3, 2020",The app gives good facks
B01MUE2DFZ,Springfield Facts,Movies & TV,Pattonesque,4.0 out of 5 stars,Good but could use more info,"Reviewed in the United States on January 29, 2017","I like the facts, and as a die-hard Simpsons fan, it can be quite fun to hear. My one suggestion for it is to give more information about the fact given. For example, ""Homer's IQ is 55."" That's cool and all, but maybe state how you know this by saying the fact then telling us which season and episode it can be found in or how this information was found."
B01LXKQKQI,Mr. Robot Fan Trivia,Movies & TV,John Riley,5.0 out of 5 stars,This is so much fun,"Reviewed in the United States on October 5, 2016",Freaking awesome!!
B01LXKQKQI,Mr. Robot Fan Trivia,Movies & TV,Howard Bruce II,1.0 out of 5 stars,Elliot wins again,"Reviewed in the United States on October 30, 2016",would not start using the command example shown.
B01LXKQKQI,Mr. Robot Fan Trivia,Movies & TV,Rjb,1.0 out of 5 stars,Wouldnt start.,"Reviewed in the United States on October 12, 2016",As title.
B07D5JV74H,Survivor History,Movies & TV,Steve,5.0 out of 5 stars,"Winners, locations, and facts about every season.","Reviewed in the United States on June 12, 2018",Great facts for every season.
B06VTFVVT2,Gibbs's NCIS Rules (unauthorized),Movies & TV,STAN MOORE,5.0 out of 5 stars,good rules,"Reviewed in the United States on February 18, 2022",on my echo asking alexia is a lot of trouble. the answers should be easier to get. alexia hasn’t improved much since ive had it 3 yrs ago
B06VTFVVT2,Gibbs's NCIS Rules (unauthorized),Movies & TV,David kausch,1.0 out of 5 stars,Sucks,"Reviewed in the United States on February 13, 2018",Incoherent and would not repeat the rules as stated
B06VTFVVT2,Gibbs's NCIS Rules (unauthorized),Movies & TV,Amazon Customer,5.0 out of 5 stars,JLG....,"Reviewed in the United States on March 8, 2017",Nice nod to the boss
B06VTFVVT2,Gibbs's NCIS Rules (unauthorized),Movies & TV,Tracey Filomena,3.0 out of 5 stars,Not gibbs rules.,"Reviewed in the United States on March 10, 2017",Interesting. But dont recognize any rules from gibbs.  The boss would slap you on the back of the headand tell you to gear up.
B06VTFVVT2,Gibbs's NCIS Rules (unauthorized),Movies & TV,Kate,4.0 out of 5 stars,Knowledgeable but nondirect,"Reviewed in the United States on February 25, 2018","They have gotten all the rules right (I've checked while rewatchinthe show) but the have to repeat ""gibbs,'s ncis rules unauthorized before each rule"
B06VTFVVT2,Gibbs's NCIS Rules (unauthorized),Movies & TV,JoAnn,1.0 out of 5 stars,never worked,"Reviewed in the United States on March 20, 2017",Enabled twice. Alexa was clueless.
B06VTFVVT2,Gibbs's NCIS Rules (unauthorized),Movies & TV,Amazon Customer,4.0 out of 5 stars,Contrary to Previous Reviews,"Reviewed in the United States on May 2, 2018","Contrary to the 2 previous reviews I found this skill worked great. “Alexa what is Gibb’s rule number 20” would give you the correct rule every time. UNFORTUNATELY the skill has been revised and this no longer works, you have to ask something completely unrelated to the NCIS tv program and if 1 word is wrong Alexa can’t do the task.  Developer you took a big step in the wrong direction with the revision."
B01L56WHZS,Ezekiel 25:17,Movies & TV,roy t mckee,5.0 out of 5 stars,Correct quote from the film.,"Reviewed in the United States on October 22, 2016","She reads the quote from the film (not the actual passage from the bible, for those who bothered to look it up the film isn't accurate)."
B01L56WHZS,Ezekiel 25:17,Movies & TV,ryan,1.0 out of 5 stars,More more more,"Reviewed in the United States on October 18, 2016","It's just the passage read by alexa, not pulp fiction quotes, disappointing"
B01L56WHZS,Ezekiel 25:17,Movies & TV,JKA,1.0 out of 5 stars,Use the audio,"Reviewed in the United States on September 10, 2016",Use the audio from the film!
B07BKNZWW3,The Flash Trivia,Movies & TV,Amazon Customer,5.0 out of 5 stars,The game is fun and a good skill your knowledge about the TV ...,"Reviewed in the United States on March 22, 2018",The game is fun and a good skill your knowledge about the TV show. Its challenging as well since the questions were somewhat difficult too.
B01BKVNMM0,Movie Info,Movies & TV,J. L.,4.0 out of 5 stars,One of my favorite skills!!!,"Reviewed in the United States on July 4, 2016","I compared this skill to Google Now, asked both for the info on ""The last witch hunter"", Google provided a slighter shorter amswer yet still provided me with enough information. Movie Info, on the other hand, had a longer answer of the exact same info. Although either one is incorrect, one simply has to say ""Hey Google, then ask the question(s), as opposed to ""Alexa, ask Movie Info...."" or ""A!exa, open Movie Info..."" Hopefully at some point we are no longer required for that extra step.The skill  itself, however, has performed as flawlessly as possible."
B01BKVNMM0,Movie Info,Movies & TV,Steven Brumley,5.0 out of 5 stars,It Works.  Seriously.  Get Your Movie Info Here!!!,"Reviewed in the United States on June 4, 2016","As of the writing of this review 06/04/2016.  I tried three different current movies.  X-Men:  Apocalypse, Captain America:  Civil War and Deadpool.  It found ALL of them.  And the most amazing is that it found ""Deadpool"" after I had returned to listening to music and then said the phrase, Alexa, Deadpool."", and it returned to using the Skill as if I had never left.I asked it about the movie, ""Phantasm"" and it gave me a listing of all three Phantasm movies and asked me to choose which one I wanted information on.  That was excellent.  I wished Alexa as a whole could anticipate such logical sequences such as this.I asked it about the movie, ""Dr Phibes"".  This is an old, old movie.  It told me there were two movies with that title, ""Dr. Phibes"" and ""Dr. Phibes Rises Again"" and then asked me which one I wanted a description of.It is this kind of logical thinking and anticipation by the Skill and the author of this Skill that I wish everything in Alexa would have.I am not affiliated with Amazon and I do not know the author.  All I can tell you is try the Skill out yourself and you will see what it's like to have a Skill or something in Alexa that meets or exceeds your expectations."
B01BKVNMM0,Movie Info,Movies & TV,Georgie,5.0 out of 5 stars,Very Good,"Reviewed in the United States on September 27, 2016",Outstanding. Exactly what I was looking for. It's almost the equivalent to IMBD but in audio format.
B01BKVNMM0,Movie Info,Movies & TV,Miss Angela,3.0 out of 5 stars,Too much info,"Reviewed in the United States on August 23, 2017","Asked for movie info on ""Elf"" and got ""Elf"" and 2 other completely unrelated movies that didn't even have the word ""Elf"" in the title. Weird. I'd rather just get info on the one movie I asked about."
B01BKVNMM0,Movie Info,Movies & TV,Ryan M. McWilliams,5.0 out of 5 stars,Great,"Reviewed in the United States on December 31, 2016","Great so far, love it"
B01BKVNMM0,Movie Info,Movies & TV,S. Ostertag,3.0 out of 5 stars,Good Idea Needs Some Work,"Reviewed in the United States on February 19, 2016","Three stars for the concept, but still a bit buggy.  Asked for Yes or No repeatedly regardless of your answer and had to be cancelled."
B07FZJS5M2,"I'm Donna. ""The Donna"" for SUITS fans!",Movies & TV,J. Dawson,1.0 out of 5 stars,doesn't work,"Reviewed in the United States on May 25, 2020",I tried all commands and Alexa said she doesn't know the app. frustrating......
B07FZJS5M2,"I'm Donna. ""The Donna"" for SUITS fans!",Movies & TV,Loraina,5.0 out of 5 stars,Donna,"Reviewed in the United States on January 15, 2022",Her comedy is just pure genious.
B07FZJS5M2,"I'm Donna. ""The Donna"" for SUITS fans!",Movies & TV,Louis roy,5.0 out of 5 stars,Fantastic,"Reviewed in the United States on March 13, 2020",Almost has amazing as the real Donna
B07FZJS5M2,"I'm Donna. ""The Donna"" for SUITS fans!",Movies & TV,Nicole S.,5.0 out of 5 stars,For all Suits fans this is a must!,"Reviewed in the United States on July 30, 2018",Love!!!!!
B07FZJS5M2,"I'm Donna. ""The Donna"" for SUITS fans!",Movies & TV,Peggy Stever,5.0 out of 5 stars,Donnaisms,"Reviewed in the United States on January 23, 2022",This is hysterical for suits loyal fans.
B07FZJS5M2,"I'm Donna. ""The Donna"" for SUITS fans!",Movies & TV,Emmy Rowinski ,5.0 out of 5 stars,awesome,"Reviewed in the United States on September 14, 2018",funny
B07FZJS5M2,"I'm Donna. ""The Donna"" for SUITS fans!",Movies & TV,Bhavana,5.0 out of 5 stars,loved it,"Reviewed in the United States on February 16, 2021","im in US too. it worked just said Alexa, Open Im Donna"
B07FZJS5M2,"I'm Donna. ""The Donna"" for SUITS fans!",Movies & TV,Debi Rogers,5.0 out of 5 stars,I wanna grow up to be Donna!!,"Reviewed in the United States on September 22, 2020",Love it 👏
B07FZJS5M2,"I'm Donna. ""The Donna"" for SUITS fans!",Movies & TV,Mallory Park,5.0 out of 5 stars,i love Donna!,"Reviewed in the United States on May 10, 2020",pretty self-explanatory
B07FZJS5M2,"I'm Donna. ""The Donna"" for SUITS fans!",Movies & TV,Rita,1.0 out of 5 stars,The Donna,"Reviewed in the United States on July 17, 2020","I tried and it says ""Donna is not supported in your region "" and I live in the US!"
B07H3SQFMK,D.B.Z Trivia,Movies & TV,Randall D'Addezio,5.0 out of 5 stars,Its fun,"Reviewed in the United States on October 4, 2020",Love to piss the wife off
B07K5S867Y,Random Anime Suggestion,Movies & TV,Michael F.,5.0 out of 5 stars,omg i found my next anime,"Reviewed in the United States on March 1, 2019",thanks so much
B01C3DUMYA,Roddenberry's Trek Quotes,Movies & TV,N. J. Rooney,3.0 out of 5 stars,Mediocre at times,"Reviewed in the United States on February 23, 2016","It often seems to provide random lines of dialogue rather than any kind of memorable quotes. Example of one I've had so far is ""worf: come here"".Some are much better and seemingly more character related,  but some are just pointless"
B06XNVJJ1Y,The Tragedy of Darth Plagueis the Wise Unofficial,Movies & TV,Elena Hauck,5.0 out of 5 stars,This is the Best Skill so far,"Reviewed in the United States on March 31, 2017","Just got an Echo Dot. As a /r/PrequelMemes enthusiast, I enjoy this very much"
B06XNVJJ1Y,The Tragedy of Darth Plagueis the Wise Unofficial,Movies & TV,Krista Herman,5.0 out of 5 stars,"I would give a 6/5, but Alexa and r/PrequelMemes won't let me","Reviewed in the United States on June 1, 2017",Visit r/PrequelMemes
B06XNVJJ1Y,The Tragedy of Darth Plagueis the Wise Unofficial,Movies & TV,Tom,5.0 out of 5 stars,A must habe,"Reviewed in the United States on February 16, 2018",Impotent to educate the children.
B06XNVJJ1Y,The Tragedy of Darth Plagueis the Wise Unofficial,Movies & TV,Kryzm,5.0 out of 5 stars,This is fantastic.,"Reviewed in the United States on April 11, 2017",Exactly what it needs to be. Perfect.
B06XNVJJ1Y,The Tragedy of Darth Plagueis the Wise Unofficial,Movies & TV,Jazmin Vahid,5.0 out of 5 stars,Funny,"Reviewed in the United States on April 29, 2017",Amazing says the whole conve
B06XNVJJ1Y,The Tragedy of Darth Plagueis the Wise Unofficial,Movies & TV,Amazon Customer,5.0 out of 5 stars,Rolled over laughing!,"Reviewed in the United States on June 29, 2020",The voice change really sells it.
B06XNVJJ1Y,The Tragedy of Darth Plagueis the Wise Unofficial,Movies & TV,Serena,5.0 out of 5 stars,:),"Reviewed in the United States on July 14, 2017",Best app
B06XNVJJ1Y,The Tragedy of Darth Plagueis the Wise Unofficial,Movies & TV,Bimal Tripathi,5.0 out of 5 stars,Have you heard the tragedy of Darth Plageius the Wise?,"Reviewed in the United States on March 30, 2017","Yes I have, but I'll gladly do it again10/10, would betray the Jedi Order again"
B06XNVJJ1Y,The Tragedy of Darth Plagueis the Wise Unofficial,Movies & TV,Heriberto,5.0 out of 5 stars,MUST HAVE,"Reviewed in the United States on June 13, 2018",This is the best 😂
B06XNVJJ1Y,The Tragedy of Darth Plagueis the Wise Unofficial,Movies & TV,adam,5.0 out of 5 stars,Amazing,"Reviewed in the United States on March 30, 2017",Beautiful. Simply beautiful.
B06XNVJJ1Y,The Tragedy of Darth Plagueis the Wise Unofficial,Movies & TV,Jake,5.0 out of 5 stars,Excellent,"Reviewed in the United States on April 12, 2017",I died rolling on the floor
B06XNVJJ1Y,The Tragedy of Darth Plagueis the Wise Unofficial,Movies & TV,David Gindi,1.0 out of 5 stars,Funny for die hard star wars fans,"Reviewed in the United States on August 1, 2017","All it is, is Alexa reading off a script from a Star Wars movie. Cute once. Stupid after that."
B06W5P1CWQ,Schrute Quotes,Movies & TV,Amaris W,5.0 out of 5 stars,Yessssss!,"Reviewed in the United States on February 27, 2017",My favorite part is that it automatically asks if I want to hear another quote!  Favorite skill so far.
B06W5P1CWQ,Schrute Quotes,Movies & TV,Miss Angela,1.0 out of 5 stars,ugh,"Reviewed in the United States on September 28, 2018",It stinks hearing Dwight's quotes in Alexa's voice. It's just not the same. 😔
B06W5P1CWQ,Schrute Quotes,Movies & TV,Jake,4.0 out of 5 stars,I love it!,"Reviewed in the United States on March 14, 2017","It seems pretty original in a sea of Fact skills. Plus, who doesnt love Dwight K. Schrute?"
B06W5P1CWQ,Schrute Quotes,Movies & TV,Felickz,2.0 out of 5 stars,Hard to request,"Reviewed in the United States on June 20, 2017","How about ""give me a dwight schrute quote"""
B06W5P1CWQ,Schrute Quotes,Movies & TV,Stephanie sears,5.0 out of 5 stars,"love it, weird","Reviewed in the United States on September 21, 2021",its weird hearing alexas version of an evil laugh from dwight. its off putting. but definitly love it.
B06W5P1CWQ,Schrute Quotes,Movies & TV,Jonathan A Hornberger,4.0 out of 5 stars,Love it!,"Reviewed in the United States on December 2, 2017",Wish it was Dwight speaking.
B06W5P1CWQ,Schrute Quotes,Movies & TV,JS,4.0 out of 5 stars,I love it,"Reviewed in the United States on March 11, 2017","It's so amazing when you have heard all of them in the show,I just wish you could hear it in his voice"
B06W5P1CWQ,Schrute Quotes,Movies & TV,S. Benson,4.0 out of 5 stars,Pretty funny,"Reviewed in the United States on July 14, 2017",I'm 99 percent sure it's not ben franklin
B06W5P1CWQ,Schrute Quotes,Movies & TV,Sean,5.0 out of 5 stars,Great,"Reviewed in the United States on March 23, 2017",Need this skill if you love the office
B06W5P1CWQ,Schrute Quotes,Movies & TV,Diane,5.0 out of 5 stars,HA!!!,"Reviewed in the United States on August 31, 2020",I can't stop with this skill.
B06W5P1CWQ,Schrute Quotes,Movies & TV,Leah Call,5.0 out of 5 stars,Thank you,"Reviewed in the United States on February 25, 2017",Thank you
B01N0YATL0,Unofficial Stargate Facts,Movies & TV,Adam C,2.0 out of 5 stars,What?,"Reviewed in the United States on May 23, 2017",This is retarded and yes I am a StarGate fan
B01N0YATL0,Unofficial Stargate Facts,Movies & TV,nlong,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on January 8, 2017",Works great!
B01N0YATL0,Unofficial Stargate Facts,Movies & TV,Rhoades Farms,5.0 out of 5 stars,Stargate Rules,"Reviewed in the United States on January 11, 2017",I dont even know what stargate is but everyone should have this
B01N0YATL0,Unofficial Stargate Facts,Movies & TV,Dane Clark,1.0 out of 5 stars,stargate sg1 fan,"Reviewed in the United States on November 2, 2019",what is the point?
B01N0YATL0,Unofficial Stargate Facts,Movies & TV,Alexander Wilson,5.0 out of 5 stars,Fantastic,"Reviewed in the United States on January 8, 2017","Can't actually believe this app exists. Very fun app. If you're thinking about getting it, it means you'll like it."
B072Q2XP7R,Mister Rogers,Movies & TV,Donald elliott,5.0 out of 5 stars,great,"Reviewed in the United States on April 30, 2020",I love the show and this quotes
B072Q2XP7R,Mister Rogers,Movies & TV,Sini Mini,4.0 out of 5 stars,Deep Thoughts,"Reviewed in the United States on July 15, 2017","Quotes are a little deeper than I expected, but enjoyable."
B0732PG26B,Star Wars Quotes,Movies & TV,Robert T. Mcintosh,1.0 out of 5 stars,IT a trap.,"Reviewed in the United States on January 22, 2018",It actually spelled out it. I T a trap!
B0732PG26B,Star Wars Quotes,Movies & TV,Lisa Arteaga,1.0 out of 5 stars,Won't open,"Reviewed in the United States on September 1, 2017",App won't open
B0732PG26B,Star Wars Quotes,Movies & TV,AmyP,5.0 out of 5 stars,I'm a star wars fan to,"Reviewed in the United States on June 29, 2017",I have every single movie
B0739ZV5H8,Quotes of Game of Thrones,Movies & TV,Matt Zach,4.0 out of 5 stars,It does what it promises!,"Reviewed in the United States on July 9, 2017","Cool skill when you're bored, or you just need that GoT fix."
B074XPQWZF,Michael Scott Quotes,Movies & TV,Miss Angela,1.0 out of 5 stars,not funny,"Reviewed in the United States on September 28, 2018",Not the same when spoken by Alexa
B074XPQWZF,Michael Scott Quotes,Movies & TV,Lesley,5.0 out of 5 stars,Fun for all ages,"Reviewed in the United States on August 19, 2017",Great for a chuckle
B073N3M4PH,Carl,Movies & TV,Kindle Customer,5.0 out of 5 stars,I Love this Now and Forever,"Reviewed in the United States on February 4, 2018",I'm a big fan of ATHF.
B073N3M4PH,Carl,Movies & TV,Brandi,5.0 out of 5 stars,Carl,"Reviewed in the United States on February 25, 2018",I ❤️ Carl
B06XBK4RJ7,Big Bang Trivia,Movies & TV,regina,5.0 out of 5 stars,ok,"Reviewed in the United States on February 1, 2018","Like it so far.  Hard to answer questions involving numbers, because answers are pick number of correct answer. So you get something like 1 is 4 2 is 1 3 is5 4 is 3 . Need to keep repeating the question . Confusing. But still fun."
B06XBK4RJ7,Big Bang Trivia,Movies & TV,Jennifer K.,4.0 out of 5 stars,Love Big Bang Theory,"Reviewed in the United States on March 3, 2017",Most of the questions are pretty good having you pick what number is the right answer. But a few times it just gave a letter with answers instead of an actual word. Ex. 1) b
B06XBK4RJ7,Big Bang Trivia,Movies & TV,Amazon Customer,5.0 out of 5 stars,Fun,"Reviewed in the United States on September 21, 2020","It was fun, no issues with Alexa understanding my answers. If you binge watch the show it's easy 😊"
B06XBK4RJ7,Big Bang Trivia,Movies & TV,bashforth,4.0 out of 5 stars,Fun,"Reviewed in the United States on January 12, 2018",though if you have background sounds it may say you are wrong when you answered correctly
B06XBK4RJ7,Big Bang Trivia,Movies & TV,Keith Emerson Sr,1.0 out of 5 stars,"Yes, we will use this","Reviewed in the United States on February 5, 2019","it sucks, everytime we play, there are mistakes in Alexa's hearing. I am diabling it"
B06XBK4RJ7,Big Bang Trivia,Movies & TV,Rhonda N.,1.0 out of 5 stars,No answers to choose from.,"Reviewed in the United States on March 4, 2017","She asked questions but All of the answer choices were letters 1-A, 2-C etc. no real answers to choose from."
B06XBK4RJ7,Big Bang Trivia,Movies & TV,toddat,5.0 out of 5 stars,Tough questions,"Reviewed in the United States on March 21, 2017",I'm a huge fan of the show and there were many questions I didn't know the answers too
B07V72PZNP,The Wilder Ride,Movies & TV,ARD0014,5.0 out of 5 stars,Great way to keel in touch between seasons,"Reviewed in the United States on July 21, 2019",What a cool idea to be able to get content from hosts Alan and Walt of The Wilder Ride in between their main seasons.
B07B254MGP,Drag Race Super Fan Trivia,Movies & TV,Angelo & Juju,4.0 out of 5 stars,Fun trivia,"Reviewed in the United States on February 24, 2018","This is a pretty simple trivia game and works well for RuPaul’s fans. One note: Just say the number for your answer. If you say the whole answer, Alexa won’t accept it, even if it’s correct."
B0711GYFZT,Seinfeld Facts [Unofficial],Movies & TV,Stacy,5.0 out of 5 stars,#love it,"Reviewed in the United States on December 18, 2017",Love it!
B075BPHB56,Force Guide: Unofficial Star Wars Reference,Movies & TV,Amazon Customer,1.0 out of 5 stars,Doesn't know that one.,"Reviewed in the United States on January 13, 2018","I've asked Alexa some very basic questions and she doesn't know anything.  The millennium falcon,  Yoda, Star Wars... nope."
